place,package,rent_id,customer_ID,rental_start_date,distance,duration,price,sex,registration_date,first_rent_date,customer_age,rental_start_month,rental_start_year
Hamburg,pay_per_minute,fe20ab92-c,1394,2020-07-28 00:00:00,2,8,0.0,man,2020-07-26 12:02:00,2020-07-26 13:09:00,38,7,2020
Berlin,pay_per_hour,258b8287-0,8096,2020-05-24 00:00:00,23,98,12.8,man,2020-07-02 23:29:00,2020-05-23 13:53:00,34,5,2020
Berlin,pay_per_minute,3fcf0e76-c,6901,2020-01-03 00:00:00,7,32,7.15,man,2020-02-26 19:32:00,2020-02-26 20:26:00,39,1,2020
Hamburg,pay_per_minute,b55f49c9-4,9003,2020-06-28 00:00:00,8,20,5.03,man,2020-01-25 19:31:00,2020-06-02 00:10:00,30,6,2020
Hamburg,pay_per_minute,64b96c9b-0,2607,2020-03-07 00:00:00,8,27,0.0,Woman,2020-03-07 12:41:00,2020-03-07 14:32:00,43,3,2020
Hamburg,pay_per_minute,70d91134-2,2607,2020-03-07 00:00:00,4,21,0.0,Woman,2020-03-07 12:41:00,2020-03-07 14:32:00,43,3,2020
Hamburg,pay_per_minute,64b96c9b-0,2607,2020-03-07 00:00:00,8,27,0.0,Woman,2020-03-07 12:41:00,2020-03-07 14:32:00,43,3,2020
Berlin,pay_per_hour,26f1894d-f,6139,2020-04-06 00:00:00,19,139,15.92,man,2020-08-03 11:15:00,2020-08-03 12:33:00,23,4,2020
Berlin,pay_per_minute,a907f262-9,8372,2020-08-18 00:00:00,2,8,2.55,man,2020-03-02 16:18:00,2020-03-02 16:48:00,23,8,2020
Berlin,pay_per_hour,5dba3ecb-e,8372,2020-03-02 00:00:00,16,89,13.39,man,2020-03-02 16:18:00,2020-03-02 16:48:00,23,3,2020
Berlin,pay_per_minute,a907f262-9,8372,2020-08-18 00:00:00,2,8,2.55,man,2020-03-02 16:18:00,2020-03-02 16:48:00,23,8,2020
Berlin,pay_per_minute,8c8a6bcb-5,3620,2020-03-07 00:00:00,3,16,4.11,man,2020-06-14 13:42:00,2020-06-27 13:18:00,46,3,2020
Hamburg,pay_per_minute,f4c0f4b4-1,4117,2020-09-07 00:00:00,0,4,1.28,Woman,2020-05-06 16:30:00,2020-05-06 18:31:00,33,9,2020
Hamburg,pay_per_minute,f4c0f4b4-1,4117,2020-09-07 00:00:00,0,4,1.28,Woman,2020-05-06 16:30:00,2020-05-06 18:31:00,33,9,2020
Hamburg,pay_per_minute,e6aa6fb6-b,7426,2020-05-25 00:00:00,17,29,0.0,man,2020-02-18 19:11:00,2020-05-25 17:22:00,36,5,2020
Hamburg,pay_per_minute,e6aa6fb6-b,7426,2020-05-25 00:00:00,17,29,0.0,man,2020-02-18 19:11:00,2020-05-25 17:22:00,36,5,2020
Hamburg,pay_per_minute,7a9f3406-b,6896,2020-06-16 00:00:00,3,13,3.59,man,2020-02-26 20:44:00,2020-06-16 18:51:00,19,6,2020
Berlin,pay_per_minute,96d9f549-8,7073,2020-08-22 00:00:00,4,22,6.23,man,2020-02-23 17:54:00,2020-02-23 19:55:00,37,8,2020
Berlin,pay_per_minute,86f5d0dc-9,4631,2020-06-24 00:00:00,7,27,6.52,man,2020-05-27 13:53:00,2020-05-27 14:50:00,24,6,2020
Berlin,pay_per_minute,4b95d59b-3,4174,2020-04-06 00:00:00,0,1,0.0,man,2020-04-06 14:30:00,2020-04-06 14:55:00,30,4,2020
Berlin,pay_per_minute,9c3d4c16-5,5090,2020-06-20 00:00:00,4,19,4.59,Woman,2020-05-16 10:50:00,2020-05-16 13:29:00,34,6,2020
Berlin,pay_per_minute,9c3d4c16-5,5090,2020-06-20 00:00:00,4,19,4.59,Woman,2020-05-16 10:50:00,2020-05-16 13:29:00,34,6,2020
Hamburg,pay_per_minute,afd5a1d9-d,7550,2020-09-03 00:00:00,5,25,3.93,Woman,2020-02-16 13:19:00,2020-02-17 09:57:00,58,9,2020
Hamburg,pay_per_minute,cff94aeb-c,8897,2020-07-02 00:00:00,3,13,1.19,Woman,2020-01-27 09:21:00,2020-01-27 14:19:00,51,7,2020
Berlin,pay_per_hour,f29d2571-1,1320,2020-07-27 00:00:00,20,53,7.32,Woman,2020-07-27 23:03:00,2020-07-28 02:49:00,22,7,2020
Hamburg,pay_per_minute,77c75dc8-1,8728,2020-07-29 00:00:00,2,17,3.57,man,2020-01-29 23:35:00,2020-02-03 13:51:00,35,7,2020
Berlin,pay_per_minute,6f2b9a82-1,9279,2020-01-07 00:00:00,5,27,6.77,Woman,2020-01-22 14:39:00,2020-01-22 15:30:00,25,1,2020
Berlin,pay_per_minute,f6234cdf-6,9279,2020-06-19 00:00:00,7,30,7.49,Woman,2020-01-22 14:39:00,2020-01-22 15:30:00,25,6,2020
Berlin,pay_per_minute,4206f690-2,3221,2020-06-22 00:00:00,0,2,0.0,man,2020-06-22 03:24:00,2020-06-22 03:39:00,23,6,2020
Berlin,pay_per_minute,4206f690-2,3221,2020-06-22 00:00:00,0,2,0.0,man,2020-06-22 03:24:00,2020-06-22 03:39:00,23,6,2020
Hamburg,pay_per_minute,f6a14467-7,2661,2020-07-21 00:00:00,11,21,4.51,Woman,2020-02-07 12:32:00,2020-02-07 14:52:00,38,7,2020
Hamburg,pay_per_minute,6cea9e43-0,9691,2020-06-02 00:00:00,14,23,0.0,man,2020-01-17 12:23:00,2020-01-25 12:40:00,42,6,2020
Hamburg,pay_per_minute,360ac474-e,8657,2020-01-03 00:00:00,11,34,5.9,man,2020-01-30 22:53:00,2020-01-31 07:14:00,38,1,2020
Hamburg,pay_per_minute,360ac474-e,8657,2020-01-03 00:00:00,11,34,5.9,man,2020-01-30 22:53:00,2020-01-31 07:14:00,38,1,2020
Berlin,pay_per_minute,1b36114c-4,8281,2020-05-02 00:00:00,45,342,78.48,man,2020-05-02 02:02:00,2020-05-02 22:53:00,47,5,2020
Berlin,pay_per_minute,6056766a-c,7655,2020-08-24 00:00:00,3,21,5.95,man,2020-02-15 06:09:00,2020-08-24 18:50:00,24,8,2020
Berlin,pay_per_minute,7f3cd139-0,9694,2020-01-24 00:00:00,7,54,13.29,man,2020-01-17 12:15:00,2020-01-17 17:54:00,66,1,2020
Berlin,pay_per_hour,ba88dbf3-9,4764,2020-06-16 00:00:00,6,56,12.61,man,2020-05-24 11:20:00,2020-05-26 11:03:00,33,6,2020
Hamburg,pay_per_minute,4738b1dd-2,5615,2020-07-21 00:00:00,8,36,0.0,man,2020-03-27 14:45:00,2020-07-21 08:51:00,60,7,2020
Hamburg,pay_per_hour,0c82fadc-6,7319,2020-09-07 00:00:00,48,127,22.25,man,2020-02-20 16:44:00,2020-02-25 14:46:00,45,9,2020
Berlin,pay_per_minute,50294633-b,2237,2020-03-08 00:00:00,5,16,3.2,man,2020-09-07 13:28:00,2020-07-15 10:43:00,32,3,2020
Berlin,pay_per_minute,d3cb7d2d-a,2237,2020-07-21 00:00:00,7,47,13.6,man,2020-09-07 13:28:00,2020-07-15 10:43:00,32,7,2020
Berlin,pay_per_minute,f481d171-6,2237,2020-07-21 00:00:00,8,45,6.7,man,2020-09-07 13:28:00,2020-07-15 10:43:00,32,7,2020
Berlin,pay_per_minute,a2f8a865-6,687,2020-08-19 00:00:00,12,21,4.9,man,2020-10-08 17:32:00,2020-10-08 18:24:00,46,8,2020
Hamburg,pay_per_minute,9129f3ab-6,3395,2020-06-18 00:00:00,11,36,0.0,Woman,2020-06-18 18:20:00,2020-06-18 20:10:00,20,6,2020
Hamburg,pay_per_minute,4a3ef787-7,2829,2020-10-07 00:00:00,5,38,5.65,Woman,2020-06-29 12:26:00,2020-06-07 13:19:00,37,10,2020
Berlin,pay_per_minute,45a2a565-9,7428,2020-07-05 00:00:00,4,12,3.4,man,2020-02-18 18:48:00,2020-04-23 12:10:00,47,7,2020
Berlin,pay_per_minute,2da94ca1-a,7428,2020-11-05 00:00:00,3,10,3.12,man,2020-02-18 18:48:00,2020-04-23 12:10:00,47,11,2020
Berlin,pay_per_minute,2ea5e987-e,2988,2020-06-26 00:00:00,11,36,8.94,man,2020-06-26 20:50:00,2020-06-26 21:59:00,24,6,2020
Hamburg,pay_per_minute,4fa193ce-7,6844,2020-11-03 00:00:00,6,20,4.17,man,2020-02-27 18:10:00,2020-02-27 19:29:00,43,11,2020
Hamburg,pay_per_minute,7cdd7b37-9,3615,2020-04-07 00:00:00,7,21,4.17,man,2020-06-14 15:14:00,2020-06-15 15:21:00,51,4,2020
Hamburg,pay_per_minute,6b196fe5-d,6036,2020-12-03 00:00:00,5,13,0.0,man,2020-10-03 10:13:00,2020-10-03 21:36:00,33,12,2020
Berlin,pay_per_minute,4a27cf8b-d,4847,2020-05-22 00:00:00,38,422,97.81,man,2020-05-22 11:55:00,2020-05-22 22:15:00,25,5,2020
Berlin,pay_per_minute,1fcb841f-d,7247,2020-02-22 00:00:00,5,29,6.28,man,2020-02-21 14:55:00,2020-02-21 16:47:00,29,2,2020
Berlin,pay_per_minute,1fcb841f-d,7247,2020-02-22 00:00:00,5,29,6.28,man,2020-02-21 14:55:00,2020-02-21 16:47:00,29,2,2020
Hamburg,pay_per_minute,f88177d0-1,1497,2020-07-30 00:00:00,10,17,0.0,man,2020-07-23 22:39:00,2020-07-30 13:23:00,43,7,2020
Hamburg,pay_per_minute,bcab030c-e,7603,2020-06-06 00:00:00,14,28,6.23,man,2020-02-15 19:46:00,2020-02-15 20:59:00,30,6,2020
Berlin,pay_per_day,c9199747-4,3303,2020-02-08 00:00:00,0,224,32.05,Woman,2020-06-20 16:25:00,2020-05-07 21:26:00,63,2,2020
Hamburg,pay_per_minute,886961b9-4,2696,2020-08-27 00:00:00,15,35,9.22,Woman,2020-01-07 18:26:00,2020-07-15 18:22:00,28,8,2020
Hamburg,pay_per_minute,b606c7cb-0,3736,2020-07-30 00:00:00,8,18,3.87,Woman,2020-12-06 18:13:00,2020-06-13 11:26:00,28,7,2020
Hamburg,pay_per_minute,856b2fb7-6,5683,2020-11-07 00:00:00,7,13,2.78,man,2020-03-18 21:43:00,2020-11-07 09:11:00,32,11,2020
Berlin,pay_per_minute,7176a6f7-8,4405,2020-12-08 00:00:00,7,39,9.42,man,2020-05-31 10:24:00,2020-06-20 10:11:00,46,12,2020
Hamburg,pay_per_minute,47d920fa-2,4732,2020-08-06 00:00:00,5,27,0.0,man,2020-05-24 22:59:00,2020-08-06 16:31:00,36,8,2020
Hamburg,pay_per_minute,d7e3be53-a,7189,2020-05-28 00:00:00,15,34,7.52,Woman,2020-02-22 12:25:00,2020-02-22 19:22:00,30,5,2020
Berlin,pay_per_minute,08cce5bb-2,1395,2020-01-08 00:00:00,6,41,11.9,Woman,2020-07-26 11:52:00,2020-07-27 19:55:00,27,1,2020
Hamburg,pay_per_minute,26f945f4-9,3140,2020-08-23 00:00:00,7,13,2.79,Woman,2020-06-23 22:38:00,2020-06-25 16:15:00,38,8,2020
Berlin,pay_per_minute,74dabc05-4,5445,2020-06-05 00:00:00,2,37,8.94,man,2020-04-21 19:32:00,2020-04-21 21:22:00,59,6,2020
Berlin,pay_per_minute,bf94d68f-a,5445,2020-04-22 00:00:00,3,8,2.27,man,2020-04-21 19:32:00,2020-04-21 21:22:00,59,4,2020
Berlin,pay_per_minute,7d9f4bbe-f,1412,2020-07-08 00:00:00,7,28,7.01,man,2020-07-25 21:22:00,2020-07-31 05:49:00,49,7,2020
Berlin,pay_per_minute,2d6bedde-3,1412,2020-08-18 00:00:00,0,1,0.0,man,2020-07-25 21:22:00,2020-07-31 05:49:00,49,8,2020
Berlin,pay_per_minute,2288200e-5,1412,2020-07-31 00:00:00,6,25,2.29,man,2020-07-25 21:22:00,2020-07-31 05:49:00,49,7,2020
Berlin,pay_per_minute,c0d9225e-a,2106,2020-07-16 00:00:00,4,24,6.04,Woman,2020-11-07 19:19:00,2020-11-07 20:41:00,24,7,2020
Berlin,pay_per_minute,930f172d-5,2215,2020-07-21 00:00:00,7,24,5.0,Woman,2020-09-07 23:44:00,2020-07-20 08:08:00,31,7,2020
Hamburg,pay_per_minute,80d5061e-d,3604,2020-06-14 00:00:00,1,12,0.0,Woman,2020-06-14 17:15:00,2020-06-14 21:47:00,35,6,2020
Hamburg,pay_per_minute,3a867dd5-d,3604,2020-07-08 00:00:00,9,24,6.15,Woman,2020-06-14 17:15:00,2020-06-14 21:47:00,35,7,2020
Hamburg,pay_per_minute,9ebeca36-9,3604,2020-06-20 00:00:00,8,32,3.81,Woman,2020-06-14 17:15:00,2020-06-14 21:47:00,35,6,2020
Hamburg,pay_per_minute,fe11ad88-a,333,2020-08-21 00:00:00,6,17,0.0,man,2020-08-21 08:39:00,2020-08-21 09:08:00,38,8,2020
Berlin,pay_per_minute,359e8c92-c,9311,2020-01-08 00:00:00,21,46,11.12,man,2020-01-21 20:35:00,2020-05-22 19:10:00,28,1,2020
Berlin,pay_per_minute,ecfaf7fc-3,5106,2020-05-16 00:00:00,4,34,4.29,Woman,2020-05-15 18:04:00,2020-05-16 16:15:00,60,5,2020
Hamburg,pay_per_minute,6ed634b4-d,3100,2020-07-17 00:00:00,6,19,0.0,man,2020-06-24 20:25:00,2020-06-24 21:25:00,41,7,2020
Hamburg,pay_per_minute,6ed634b4-d,3100,2020-07-17 00:00:00,6,19,0.0,man,2020-06-24 20:25:00,2020-06-24 21:25:00,41,7,2020
Hamburg,pay_per_minute,d94b380e-8,3508,2020-06-28 00:00:00,5,15,0.0,Woman,2020-06-16 14:23:00,2020-06-28 18:51:00,30,6,2020
Hamburg,pay_per_minute,e511f37a-2,3508,2020-01-07 00:00:00,5,17,2.37,Woman,2020-06-16 14:23:00,2020-06-28 18:51:00,30,1,2020
Berlin,pay_per_minute,763496c3-2,4605,2020-03-07 00:00:00,9,33,7.97,man,2020-05-27 19:51:00,2020-05-28 15:40:00,37,3,2020
Berlin,pay_per_minute,74daf151-2,4605,2020-02-07 00:00:00,8,33,5.47,man,2020-05-27 19:51:00,2020-05-28 15:40:00,37,2,2020
Hamburg,pay_per_minute,fb708179-e,4304,2020-06-30 00:00:00,8,16,4.36,Woman,2020-01-06 23:38:00,2020-02-06 16:20:00,22,6,2020
Hamburg,pay_per_minute,37c75068-b,8035,2020-09-02 00:00:00,4,16,0.0,man,2020-08-02 18:23:00,2020-08-02 20:09:00,27,9,2020
Berlin,pay_per_minute,481f958c-d,5497,2020-03-08 00:00:00,3,24,2.91,man,2020-04-14 11:38:00,2020-04-19 17:32:00,33,3,2020
Hamburg,pay_per_minute,ea9344b8-0,6041,2020-06-24 00:00:00,5,17,2.95,man,2020-10-03 09:13:00,2020-06-16 23:43:00,34,6,2020
Hamburg,pay_per_minute,010a09ec-1,6041,2020-08-29 00:00:00,12,16,3.17,man,2020-10-03 09:13:00,2020-06-16 23:43:00,34,8,2020
Berlin,pay_per_minute,3bba0745-d,7615,2020-03-28 00:00:00,5,18,4.05,Woman,2020-02-15 17:32:00,2020-06-03 19:36:00,39,3,2020
Hamburg,pay_per_minute,09cb8bab-6,7970,2020-02-15 00:00:00,10,38,4.86,man,2020-09-02 14:49:00,2020-09-02 16:02:00,40,2,2020
Berlin,pay_per_minute,c47929b2-1,3116,2020-03-08 00:00:00,6,25,6.04,man,2020-06-24 15:04:00,2020-06-25 04:33:00,23,3,2020
Berlin,pay_per_minute,ed934754-a,3506,2020-02-07 00:00:00,9,34,8.22,Woman,2020-06-16 15:19:00,2020-02-07 00:44:00,23,2,2020
Hamburg,pay_per_minute,33427007-d,2709,2020-07-07 00:00:00,11,16,3.65,man,2020-01-07 15:16:00,2020-01-07 15:51:00,46,7,2020
Hamburg,pay_per_minute,4068cada-2,2709,2020-08-25 00:00:00,10,10,2.36,man,2020-01-07 15:16:00,2020-01-07 15:51:00,46,8,2020
Berlin,pay_per_hour,bafcf9a8-5,1401,2020-07-26 00:00:00,64,150,21.77,man,2020-07-26 10:46:00,2020-07-26 23:17:00,22,7,2020
Hamburg,pay_per_minute,ef5d125a-c,1990,2020-11-08 00:00:00,4,29,3.96,Woman,2020-07-13 21:04:00,2020-07-13 23:16:00,27,11,2020
Berlin,pay_per_hour,63b8f072-a,4507,2020-06-19 00:00:00,20,113,23.99,Woman,2020-05-29 16:04:00,2020-02-06 00:52:00,21,6,2020
Hamburg,pay_per_minute,df01008f-b,8174,2020-02-13 00:00:00,6,12,2.88,man,2020-06-02 23:49:00,2020-08-02 23:16:00,28,2,2020
Berlin,pay_per_minute,1803c985-d,9237,2020-07-24 00:00:00,0,2,0.0,Woman,2020-01-23 08:39:00,2020-12-06 14:34:00,35,7,2020
Hamburg,pay_per_minute,e475babf-2,1240,2020-12-08 00:00:00,9,16,4.07,man,2020-07-29 17:11:00,2020-07-29 17:54:00,53,12,2020
Berlin,pay_per_hour,000fd84b-4,3229,2020-08-07 00:00:00,20,119,14.83,Woman,2020-06-21 21:28:00,2020-06-23 20:37:00,56,8,2020
Hamburg,pay_per_minute,0f7d875b-e,9874,2020-01-15 00:00:00,5,13,0.0,man,2020-01-15 11:48:00,2020-01-15 12:19:00,34,1,2020
Hamburg,pay_per_minute,0f7d875b-e,9874,2020-01-15 00:00:00,5,13,0.0,man,2020-01-15 11:48:00,2020-01-15 12:19:00,34,1,2020
Berlin,pay_per_hour,d05e285c-3,4996,2020-05-18 00:00:00,39,91,13.66,Woman,2020-05-18 19:24:00,2020-05-18 21:11:00,29,5,2020
Berlin,pay_per_day,5ee1f5f1-e,4996,2020-05-18 00:00:00,145,1128,64.62,Woman,2020-05-18 19:24:00,2020-05-18 21:11:00,29,5,2020
Berlin,pay_per_minute,4d63ae04-1,5962,2020-08-06 00:00:00,3,24,6.04,Woman,2020-11-03 16:29:00,2020-05-17 18:13:00,66,8,2020
Berlin,pay_per_minute,93ef8b0e-b,3878,2020-10-08 00:00:00,4,12,3.14,man,2020-09-06 19:25:00,2020-07-19 19:04:00,27,10,2020
Berlin,pay_per_minute,0c8f2c41-4,2187,2020-07-13 00:00:00,0,0,0.0,man,2020-10-07 17:59:00,2020-07-13 19:32:00,28,7,2020
Berlin,pay_per_minute,95ec644e-a,2187,2020-07-13 00:00:00,1,11,0.0,man,2020-10-07 17:59:00,2020-07-13 19:32:00,28,7,2020
Berlin,pay_per_minute,f5df32d3-5,8762,2020-01-30 00:00:00,8,46,11.12,man,2020-01-29 14:21:00,2020-01-30 00:26:00,31,1,2020
Berlin,pay_per_minute,8c1ae3d8-b,3617,2020-06-15 00:00:00,3,16,0.0,man,2020-06-14 14:28:00,2020-06-15 17:47:00,28,6,2020
Berlin,pay_per_minute,14461560-a,394,2020-08-24 00:00:00,2,9,0.0,man,2020-08-18 22:26:00,2020-08-22 08:33:00,25,8,2020
Berlin,pay_per_minute,73d77762-9,8317,2020-05-06 00:00:00,4,31,7.49,Woman,2020-04-02 13:28:00,2020-04-02 18:11:00,43,5,2020
Berlin,pay_per_minute,5be62f08-8,8317,2020-02-25 00:00:00,0,6,1.2,Woman,2020-04-02 13:28:00,2020-04-02 18:11:00,43,2,2020
Berlin,pay_per_minute,cc43226f-4,8317,2020-08-06 00:00:00,6,17,4.35,Woman,2020-04-02 13:28:00,2020-04-02 18:11:00,43,8,2020
Berlin,pay_per_minute,0f7c866b-4,8317,2020-07-21 00:00:00,5,17,5.1,Woman,2020-04-02 13:28:00,2020-04-02 18:11:00,43,7,2020
Berlin,pay_per_minute,09f25b8a-2,8317,2020-06-16 00:00:00,4,16,3.87,Woman,2020-04-02 13:28:00,2020-04-02 18:11:00,43,6,2020
Berlin,pay_per_minute,fef36c52-c,4176,2020-06-27 00:00:00,7,30,6.2,Woman,2020-04-06 13:42:00,2020-08-06 21:25:00,21,6,2020
Berlin,pay_per_minute,ce66207a-9,9070,2020-01-25 00:00:00,25,76,11.03,man,2020-01-25 11:39:00,2020-01-25 15:05:00,23,1,2020
Berlin,pay_per_minute,aa5ead46-f,9070,2020-07-14 00:00:00,14,42,10.39,man,2020-01-25 11:39:00,2020-01-25 15:05:00,23,7,2020
Berlin,pay_per_minute,96e58456-1,751,2020-08-13 00:00:00,10,52,14.73,man,2020-09-08 11:41:00,2020-11-08 17:35:00,26,8,2020
Berlin,pay_per_minute,96a065bb-3,5268,2020-05-31 00:00:00,15,28,7.01,Woman,2020-10-05 10:58:00,2020-05-31 17:36:00,60,5,2020
Berlin,pay_per_minute,96a065bb-3,5268,2020-05-31 00:00:00,15,28,7.01,Woman,2020-10-05 10:58:00,2020-05-31 17:36:00,60,5,2020
Berlin,pay_per_minute,9d69d95d-9,4481,2020-02-06 00:00:00,19,87,13.43,man,2020-05-29 21:36:00,2020-02-06 18:13:00,51,2,2020
Hamburg,pay_per_minute,78f13f58-a,2751,2020-01-07 00:00:00,1,19,0.0,Woman,2020-06-30 22:27:00,2020-01-07 19:11:00,43,1,2020
Berlin,pay_per_minute,f14e634e-1,8952,2020-08-31 00:00:00,8,34,7.0,man,2020-01-26 14:36:00,2020-06-23 16:36:00,22,8,2020
Berlin,pay_per_minute,d6fd85e6-9,6777,2020-03-14 00:00:00,5,29,9.0,man,2020-02-28 12:14:00,2020-03-13 01:34:00,31,3,2020
Hamburg,pay_per_minute,aa132ddf-8,2459,2020-06-07 00:00:00,5,18,0.0,man,2020-05-07 13:28:00,2020-06-07 18:50:00,24,6,2020
Berlin,pay_per_minute,285ba15c-e,1174,2020-08-14 00:00:00,4,14,4.25,man,2020-07-31 16:46:00,2020-07-31 22:48:00,35,8,2020
Berlin,pay_per_hour,e2770c6c-1,1174,2020-02-08 00:00:00,64,101,18.45,man,2020-07-31 16:46:00,2020-07-31 22:48:00,35,2,2020
Hamburg,pay_per_minute,fc02a47b-c,3037,2020-10-08 00:00:00,4,13,3.36,man,2020-06-26 09:28:00,2020-07-07 19:03:00,30,10,2020
Hamburg,pay_per_minute,fc02a47b-c,3037,2020-10-08 00:00:00,4,13,3.36,man,2020-06-26 09:28:00,2020-07-07 19:03:00,30,10,2020
Berlin,pay_per_minute,573c76b5-2,3235,2020-05-08 00:00:00,3,18,4.59,man,2020-06-21 19:26:00,2020-06-28 10:51:00,31,5,2020
Berlin,pay_per_minute,573c76b5-2,3235,2020-05-08 00:00:00,3,18,4.59,man,2020-06-21 19:26:00,2020-06-28 10:51:00,31,5,2020
Berlin,pay_per_minute,33f0002f-c,497,2020-08-17 00:00:00,5,18,5.38,Woman,2020-08-15 19:10:00,2020-08-15 19:44:00,26,8,2020
Berlin,pay_per_minute,ea131a0a-e,9956,2020-07-02 00:00:00,7,20,4.2,man,2020-01-14 12:02:00,2020-01-17 01:46:00,20,7,2020
Berlin,pay_per_day,22466249-e,6876,2020-02-27 00:00:00,59,1393,46.83,man,2020-02-27 09:37:00,2020-02-28 10:03:00,36,2,2020
Hamburg,pay_per_minute,ee9b32da-7,1599,2020-07-23 00:00:00,10,15,2.98,man,2020-07-22 06:47:00,2020-07-22 09:25:00,42,7,2020
Hamburg,pay_per_minute,826db3c3-6,1599,2020-07-27 00:00:00,10,16,2.95,man,2020-07-22 06:47:00,2020-07-22 09:25:00,42,7,2020
Berlin,pay_per_minute,bc280bc6-1,6856,2020-02-27 00:00:00,9,23,4.6,Woman,2020-02-27 15:31:00,2020-02-27 20:05:00,23,2,2020
Hamburg,pay_per_minute,bd783545-d,2333,2020-08-07 00:00:00,21,39,2.69,Woman,2020-07-07 19:02:00,2020-08-07 14:48:00,24,8,2020
Hamburg,pay_per_minute,cdaa21ff-8,2333,2020-11-08 00:00:00,9,24,3.93,Woman,2020-07-07 19:02:00,2020-08-07 14:48:00,24,11,2020
Hamburg,pay_per_minute,26bf562a-0,2333,2020-08-27 00:00:00,10,35,6.25,Woman,2020-07-07 19:02:00,2020-08-07 14:48:00,24,8,2020
Berlin,pay_per_minute,fa6672cd-2,9419,2020-06-26 00:00:00,5,30,6.2,Woman,2020-01-20 11:05:00,2020-01-23 23:22:00,45,6,2020
Hamburg,pay_per_minute,e886d5a4-a,7354,2020-02-28 00:00:00,2,12,2.38,Woman,2020-02-20 07:43:00,2020-02-20 09:16:00,30,2,2020
Berlin,pay_per_minute,3562a311-5,6027,2020-05-25 00:00:00,7,55,13.29,Woman,2020-10-03 11:48:00,2020-05-24 11:55:00,27,5,2020
Berlin,pay_per_minute,3aed3cb6-b,4527,2020-05-29 00:00:00,17,46,7.19,man,2020-05-29 10:20:00,2020-05-29 12:37:00,24,5,2020
Berlin,pay_per_hour,9d44a3b8-b,4500,2020-06-13 00:00:00,18,93,12.01,Woman,2020-05-29 17:53:00,2020-05-31 00:42:00,37,6,2020
Berlin,pay_per_minute,a9c67aa1-7,6751,2020-02-29 00:00:00,14,36,9.56,man,2020-02-28 19:23:00,2020-02-28 20:35:00,26,2,2020
Berlin,pay_per_minute,d0fabeac-b,35,2020-08-30 00:00:00,17,48,7.67,man,2020-08-30 12:31:00,2020-08-30 20:24:00,32,8,2020
Berlin,pay_per_minute,45a7d2fc-6,8063,2020-09-02 00:00:00,3,16,0.0,man,2020-08-02 13:49:00,2020-09-02 18:06:00,48,9,2020
Berlin,pay_per_minute,690fdcf5-5,8777,2020-07-03 00:00:00,4,15,4.25,Woman,2020-01-29 09:33:00,2020-07-03 15:11:00,49,7,2020
Berlin,pay_per_minute,63931bcd-7,5556,2020-05-04 00:00:00,1,23,1.39,man,2020-03-04 16:18:00,2020-05-04 17:48:00,47,5,2020
Berlin,pay_per_minute,f497bc42-b,2662,2020-10-07 00:00:00,6,43,12.47,man,2020-02-07 11:59:00,2020-07-07 14:51:00,34,10,2020
Hamburg,pay_per_minute,9643e479-c,3939,2020-06-15 00:00:00,3,16,3.44,man,2020-08-06 17:30:00,2020-08-06 20:37:00,29,6,2020
Hamburg,pay_per_minute,fa2a9a54-5,3939,2020-03-07 00:00:00,24,53,10.71,man,2020-08-06 17:30:00,2020-08-06 20:37:00,29,3,2020
Hamburg,pay_per_minute,42004a3d-1,8906,2020-04-02 00:00:00,1,4,0.0,man,2020-01-26 23:06:00,2020-01-27 11:25:00,40,4,2020
Hamburg,pay_per_minute,8a68a99e-a,2557,2020-07-18 00:00:00,15,24,4.34,Woman,2020-03-07 23:46:00,2020-04-07 21:05:00,28,7,2020
Berlin,pay_per_minute,a2629e75-0,8146,2020-08-02 00:00:00,0,8,0.0,man,2020-07-02 13:02:00,2020-08-02 18:14:00,34,8,2020
Berlin,pay_per_minute,3c0ff32a-5,8146,2020-03-14 00:00:00,8,51,15.3,man,2020-07-02 13:02:00,2020-08-02 18:14:00,34,3,2020
Berlin,pay_per_minute,54e70992-d,1216,2020-02-08 00:00:00,7,24,4.8,Woman,2020-07-30 15:11:00,2020-07-30 17:04:00,23,2,2020
Berlin,pay_per_minute,130b6605-e,1861,2020-07-17 00:00:00,6,23,5.56,man,2020-07-16 15:49:00,2020-07-17 20:41:00,30,7,2020
Berlin,pay_per_minute,d4edd00f-a,3092,2020-05-07 00:00:00,4,29,7.25,man,2020-06-24 23:22:00,2020-05-07 02:17:00,33,5,2020
Berlin,pay_per_hour,2dcde01f-7,9390,2020-01-03 00:00:00,0,5,16.66,Woman,2020-01-20 17:56:00,2020-01-02 00:36:00,25,1,2020
Hamburg,pay_per_minute,dbae628f-1,8296,2020-11-08 00:00:00,5,24,5.75,man,2020-04-02 19:04:00,2020-06-24 19:42:00,30,11,2020
Hamburg,pay_per_minute,ebae7fff-0,6789,2020-01-03 00:00:00,4,9,0.0,man,2020-02-28 10:40:00,2020-02-29 21:11:00,39,1,2020
Berlin,pay_per_minute,a379aff6-f,5340,2020-07-14 00:00:00,6,24,7.08,man,2020-05-05 20:23:00,2020-05-15 16:39:00,29,7,2020
Hamburg,pay_per_minute,3f4c1742-a,724,2020-12-08 00:00:00,0,4,1.28,man,2020-09-08 18:25:00,2020-09-08 19:09:00,28,12,2020
